"TOA5","CR6Series","CR6","3767","CR6.Std.04 CR6-WIFI.01","CPU:ew_fullsun_code Rev1.CR6","51073","soil_moi"
"TIMESTAMP","RECORD","BattV_Min","VW_Avg"
"TS","RN","Volts",""
"","","Min","Avg"
"2018-08-25 21:00:00",1041,12.93,"NAN"
"2018-08-25 22:00:00",1042,12.93,"NAN"
"2018-08-25 23:00:00",1043,12.9,"NAN"
"2018-08-26 00:00:00",1044,12.88,"NAN"
"2018-08-26 01:00:00",1045,12.88,"NAN"
"2018-08-26 02:00:00",1046,12.83,"NAN"
"2018-08-26 03:00:00",1047,12.85,"NAN"
"2018-08-26 04:00:00",1048,12.85,"NAN"
"2018-08-26 05:00:00",1049,12.84,"NAN"
"2018-08-26 06:00:00",1050,12.82,"NAN"
"2018-08-26 07:00:00",1051,12.81,"NAN"
"2018-08-26 08:00:00",1052,12.81,"NAN"
"2018-08-26 09:00:00",1053,13.12,"NAN"
"2018-08-26 10:00:00",1054,13.26,"NAN"
"2018-08-26 11:00:00",1055,14.45,"NAN"
"2018-08-26 12:00:00",1056,14.45,"NAN"
"2018-08-26 13:00:00",1057,14.43,"NAN"
"2018-08-26 14:00:00",1058,14.38,"NAN"
"2018-08-26 15:00:00",1059,14.36,"NAN"
"2018-08-26 16:00:00",1060,14.37,"NAN"
"2018-08-26 17:00:00",1061,14.37,"NAN"
"2018-08-26 18:00:00",1062,14.37,"NAN"
"2018-08-26 19:00:00",1063,14.36,"NAN"
"2018-08-26 20:00:00",1064,12.98,"NAN"
"2018-08-26 21:00:00",1065,12.93,"NAN"
"2018-08-26 22:00:00",1066,12.92,"NAN"
"2018-08-26 23:00:00",1067,12.9,"NAN"
"2018-08-27 00:00:00",1068,12.89,"NAN"
"2018-08-27 01:00:00",1069,12.89,"NAN"
"2018-08-27 02:00:00",1070,12.87,"NAN"
"2018-08-27 03:00:00",1071,12.85,"NAN"
"2018-08-27 04:00:00",1072,12.85,"NAN"
"2018-08-27 05:00:00",1073,12.85,"NAN"
"2018-08-27 06:00:00",1074,12.83,"NAN"
"2018-08-27 07:00:00",1075,12.81,"NAN"
"2018-08-27 08:00:00",1076,12.85,"NAN"
"2018-08-27 09:00:00",1077,13.33,"NAN"
"2018-08-27 10:00:00",1078,14.41,"NAN"
"2018-08-27 11:00:00",1079,14.26,"NAN"
"2018-08-27 12:00:00",1080,14.17,"NAN"
"2018-08-27 13:00:00",1081,14.16,"NAN"
"2018-08-27 14:00:00",1082,14.17,"NAN"
"2018-08-27 15:00:00",1083,14.17,"NAN"
"2018-08-27 16:00:00",1084,14.03,"NAN"
"2018-08-27 17:00:00",1085,14.02,"NAN"
"2018-08-27 18:00:00",1086,13.99,"NAN"
"2018-08-27 19:00:00",1087,14.23,"NAN"
"2018-08-27 20:00:00",1088,13.09,"NAN"
"2018-08-27 21:00:00",1089,12.93,"NAN"
"2018-08-27 22:00:00",1090,12.92,"NAN"
"2018-08-27 23:00:00",1091,12.9,"NAN"
"2018-08-28 00:00:00",1092,12.89,"NAN"
"2018-08-28 01:00:00",1093,12.88,"NAN"
"2018-08-28 02:00:00",1094,12.86,"NAN"
"2018-08-28 03:00:00",1095,12.85,"NAN"
"2018-08-28 04:00:00",1096,12.85,"NAN"
"2018-08-28 05:00:00",1097,12.85,"NAN"
"2018-08-28 06:00:00",1098,12.82,"NAN"
"2018-08-28 07:00:00",1099,12.81,"NAN"
"2018-08-28 08:00:00",1100,12.85,"NAN"
"2018-08-28 09:00:00",1101,14.34,"NAN"
"2018-08-28 10:00:00",1102,14.2,"NAN"
"2018-08-28 11:00:00",1103,14.13,"NAN"
"2018-08-28 12:00:00",1104,14.12,"NAN"
"2018-08-28 13:00:00",1105,14.11,"NAN"
"2018-08-28 14:00:00",1106,14.18,"NAN"
"2018-08-28 15:00:00",1107,14.13,"NAN"
"2018-08-28 16:00:00",1108,14.06,"NAN"
"2018-08-28 17:00:00",1109,14.01,"NAN"
"2018-08-28 18:00:00",1110,14.03,"NAN"
"2018-08-28 19:00:00",1111,13.92,"NAN"
"2018-08-28 20:00:00",1112,12.98,"NAN"
"2018-08-28 21:00:00",1113,12.92,"NAN"
"2018-08-28 22:00:00",1114,12.92,"NAN"
"2018-08-28 23:00:00",1115,12.9,"NAN"
"2018-08-29 00:00:00",1116,12.88,"NAN"
"2018-08-29 01:00:00",1117,12.89,"NAN"
"2018-08-29 02:00:00",1118,12.85,"NAN"
"2018-08-29 03:00:00",1119,12.84,"NAN"
"2018-08-29 04:00:00",1120,12.85,"NAN"
"2018-08-29 05:00:00",1121,12.82,"NAN"
"2018-08-29 06:00:00",1122,12.81,"NAN"
"2018-08-29 07:00:00",1123,12.81,"NAN"
"2018-08-29 08:00:00",1124,12.85,"NAN"
"2018-08-29 09:00:00",1125,14.34,"NAN"
"2018-08-29 10:00:00",1126,14.2,"NAN"
"2018-08-29 11:00:00",1127,14.15,"NAN"
"2018-08-29 12:00:00",1128,14.13,"NAN"
"2018-08-29 13:00:00",1129,14.11,"NAN"
"2018-08-29 14:00:00",1130,14.15,"NAN"
"2018-08-29 15:00:00",1131,14.14,"NAN"
"2018-08-29 16:00:00",1132,14.17,"NAN"
"2018-08-29 17:00:00",1133,14.18,"NAN"
"2018-08-29 18:00:00",1134,14.14,"NAN"
"2018-08-29 19:00:00",1135,14.17,"NAN"
"2018-08-29 20:00:00",1136,12.97,"NAN"
"2018-08-29 21:00:00",1137,12.93,"NAN"
"2018-08-29 22:00:00",1138,12.93,"NAN"
"2018-08-29 23:00:00",1139,12.9,"NAN"
"2018-08-30 00:00:00",1140,12.89,"NAN"
"2018-08-30 01:00:00",1141,12.88,"NAN"
"2018-08-30 02:00:00",1142,12.85,"NAN"
"2018-08-30 03:00:00",1143,12.85,"NAN"
"2018-08-30 04:00:00",1144,12.85,"NAN"
"2018-08-30 05:00:00",1145,12.82,"NAN"
"2018-08-30 06:00:00",1146,12.81,"NAN"
"2018-08-30 07:00:00",1147,12.81,"NAN"
"2018-08-30 08:00:00",1148,12.82,"NAN"
"2018-08-30 09:00:00",1149,13.01,"NAN"
"2018-08-30 10:00:00",1150,13.55,"NAN"
"2018-08-30 11:00:00",1151,14.3,"NAN"
"2018-08-30 12:00:00",1152,14.26,"NAN"
"2018-08-30 13:00:00",1153,14.26,"NAN"
"2018-08-30 14:00:00",1154,14.26,"NAN"
"2018-08-30 15:00:00",1155,14.25,"NAN"
"2018-08-30 16:00:00",1156,14.19,"NAN"
"2018-08-30 17:00:00",1157,14.18,"NAN"
"2018-08-30 18:00:00",1158,14.25,"NAN"
"2018-08-30 19:00:00",1159,14.15,"NAN"
"2018-08-30 20:00:00",1160,13.02,"NAN"
"2018-08-30 21:00:00",1161,12.93,"NAN"
"2018-08-30 22:00:00",1162,12.92,"NAN"
"2018-08-30 23:00:00",1163,12.91,"NAN"
"2018-08-31 00:00:00",1164,12.89,"NAN"
"2018-08-31 01:00:00",1165,12.89,"NAN"
"2018-08-31 02:00:00",1166,12.86,"NAN"
"2018-08-31 03:00:00",1167,12.85,"NAN"
"2018-08-31 04:00:00",1168,12.85,"NAN"
"2018-08-31 05:00:00",1169,12.84,"NAN"
"2018-08-31 06:00:00",1170,12.82,"NAN"
"2018-08-31 07:00:00",1171,12.8,"NAN"
"2018-08-31 08:00:00",1172,12.81,"NAN"
"2018-08-31 09:00:00",1173,13.05,"NAN"
"2018-08-31 10:00:00",1174,13.2,"NAN"
"2018-08-31 11:00:00",1175,14.27,"NAN"
"2018-08-31 12:00:00",1176,14.27,"NAN"
"2018-08-31 13:00:00",1177,14.25,"NAN"
"2018-08-31 14:00:00",1178,14.25,"NAN"
"2018-08-31 15:00:00",1179,14.22,"NAN"
"2018-08-31 16:00:00",1180,14.15,"NAN"
"2018-08-31 17:00:00",1181,14.14,"NAN"
"2018-08-31 18:00:00",1182,14.17,"NAN"
"2018-08-31 19:00:00",1183,14.21,"NAN"
"2018-08-31 20:00:00",1184,12.97,"NAN"
"2018-08-31 21:00:00",1185,12.92,"NAN"
"2018-08-31 22:00:00",1186,12.92,"NAN"
"2018-08-31 23:00:00",1187,12.89,"NAN"
"2018-09-01 00:00:00",1188,12.89,"NAN"
"2018-09-01 01:00:00",1189,12.87,"NAN"
"2018-09-01 02:00:00",1190,12.85,"NAN"
"2018-09-01 03:00:00",1191,12.85,"NAN"
"2018-09-01 04:00:00",1192,12.84,"NAN"
"2018-09-01 05:00:00",1193,12.81,"NAN"
"2018-09-01 06:00:00",1194,12.8,"NAN"
"2018-09-01 07:00:00",1195,12.81,"NAN"
"2018-09-01 08:00:00",1196,12.82,"NAN"
"2018-09-01 09:00:00",1197,14.11,"NAN"
"2018-09-01 10:00:00",1198,14.21,"NAN"
"2018-09-01 11:00:00",1199,14.23,"NAN"
"2018-09-01 12:00:00",1200,14.26,"NAN"
"2018-09-01 13:00:00",1201,14.24,"NAN"
"2018-09-01 14:00:00",1202,14.21,"NAN"
"2018-09-01 15:00:00",1203,14.15,"NAN"
"2018-09-01 16:00:00",1204,14.1,"NAN"
"2018-09-01 17:00:00",1205,14.26,"NAN"
"2018-09-01 18:00:00",1206,14.27,"NAN"
"2018-09-01 19:00:00",1207,14.27,"NAN"
"2018-09-01 20:00:00",1208,12.98,"NAN"
"2018-09-01 21:00:00",1209,12.93,"NAN"
"2018-09-01 22:00:00",1210,12.93,"NAN"
"2018-09-01 23:00:00",1211,12.92,"NAN"
"2018-09-02 00:00:00",1212,12.89,"NAN"
"2018-09-02 01:00:00",1213,12.89,"NAN"
"2018-09-02 02:00:00",1214,12.88,"NAN"
"2018-09-02 03:00:00",1215,12.85,"NAN"
"2018-09-02 04:00:00",1216,12.85,"NAN"
"2018-09-02 05:00:00",1217,12.84,"NAN"
"2018-09-02 06:00:00",1218,12.81,"NAN"
"2018-09-02 07:00:00",1219,12.81,"NAN"
"2018-09-02 08:00:00",1220,12.82,"NAN"
"2018-09-02 09:00:00",1221,14.19,"NAN"
"2018-09-02 10:00:00",1222,14.23,"NAN"
"2018-09-02 11:00:00",1223,14.18,"NAN"
"2018-09-02 12:00:00",1224,14.1,"NAN"
"2018-09-02 13:00:00",1225,14.1,"NAN"
"2018-09-02 14:00:00",1226,14.14,"NAN"
"2018-09-02 15:00:00",1227,14.16,"NAN"
"2018-09-02 16:00:00",1228,14.03,"NAN"
"2018-09-02 17:00:00",1229,13.99,"NAN"
"2018-09-02 18:00:00",1230,14.09,"NAN"
"2018-09-02 19:00:00",1231,14.13,"NAN"
"2018-09-02 20:00:00",1232,12.97,"NAN"
"2018-09-02 21:00:00",1233,12.93,"NAN"
"2018-09-02 22:00:00",1234,12.93,"NAN"
"2018-09-02 23:00:00",1235,12.92,"NAN"
"2018-09-03 00:00:00",1236,12.9,"NAN"
"2018-09-03 01:00:00",1237,12.89,"NAN"
"2018-09-03 02:00:00",1238,12.88,"NAN"
"2018-09-03 03:00:00",1239,12.85,"NAN"
"2018-09-03 04:00:00",1240,12.85,"NAN"
"2018-09-03 05:00:00",1241,12.84,"NAN"
"2018-09-03 06:00:00",1242,12.81,"NAN"
"2018-09-03 07:00:00",1243,12.81,"NAN"
"2018-09-03 08:00:00",1244,12.82,"NAN"
"2018-09-03 09:00:00",1245,14.11,"NAN"
"2018-09-03 10:00:00",1246,14.17,"NAN"
"2018-09-03 11:00:00",1247,14.14,"NAN"
"2018-09-03 12:00:00",1248,14.09,"NAN"
"2018-09-03 13:00:00",1249,14.07,"NAN"
"2018-09-03 14:00:00",1250,14.13,"NAN"
"2018-09-03 15:00:00",1251,14.08,"NAN"
"2018-09-03 16:00:00",1252,13.95,"NAN"
"2018-09-03 17:00:00",1253,13.89,"NAN"
"2018-09-03 18:00:00",1254,14.02,"NAN"
"2018-09-03 19:00:00",1255,14.1,"NAN"
"2018-09-03 20:00:00",1256,12.97,"NAN"
"2018-09-03 21:00:00",1257,12.93,"NAN"
"2018-09-03 22:00:00",1258,12.92,"NAN"
"2018-09-03 23:00:00",1259,12.9,"NAN"
"2018-09-04 00:00:00",1260,12.89,"NAN"
"2018-09-04 01:00:00",1261,12.89,"NAN"
"2018-09-04 02:00:00",1262,12.84,"NAN"
"2018-09-04 03:00:00",1263,12.85,"NAN"
"2018-09-04 04:00:00",1264,12.85,"NAN"
"2018-09-04 05:00:00",1265,12.82,"NAN"
"2018-09-04 06:00:00",1266,12.81,"NAN"
"2018-09-04 07:00:00",1267,12.81,"NAN"
"2018-09-04 08:00:00",1268,12.82,"NAN"
"2018-09-04 09:00:00",1269,14.1,"NAN"
"2018-09-04 10:00:00",1270,14.15,"NAN"
"2018-09-04 11:00:00",1271,14.13,"NAN"
"2018-09-04 12:00:00",1272,14.06,"NAN"
"2018-09-04 13:00:00",1273,14.05,"NAN"
"2018-09-04 14:00:00",1274,14.06,"NAN"
"2018-09-04 15:00:00",1275,14.1,"NAN"
"2018-09-04 16:00:00",1276,13.99,"NAN"
"2018-09-04 17:00:00",1277,13.94,"NAN"
"2018-09-04 18:00:00",1278,13.94,"NAN"
"2018-09-04 19:00:00",1279,14.09,"NAN"
"2018-09-04 20:00:00",1280,12.98,"NAN"
"2018-09-04 21:00:00",1281,12.93,"NAN"
"2018-09-04 22:00:00",1282,12.92,"NAN"
"2018-09-04 23:00:00",1283,12.92,"NAN"
"2018-09-05 00:00:00",1284,12.88,"NAN"
"2018-09-05 01:00:00",1285,12.88,"NAN"
"2018-09-05 02:00:00",1286,12.86,"NAN"
"2018-09-05 03:00:00",1287,12.85,"NAN"
"2018-09-05 04:00:00",1288,12.85,"NAN"
"2018-09-05 05:00:00",1289,12.82,"NAN"
"2018-09-05 06:00:00",1290,12.81,"NAN"
"2018-09-05 07:00:00",1291,12.81,"NAN"
"2018-09-05 08:00:00",1292,12.82,"NAN"
"2018-09-05 09:00:00",1293,14.2,"NAN"
"2018-09-05 10:00:00",1294,14.17,"NAN"
"2018-09-05 11:00:00",1295,14.11,"NAN"
"2018-09-05 12:00:00",1296,14.06,"NAN"
"2018-09-05 13:00:00",1297,14.06,"NAN"
"2018-09-05 14:00:00",1298,14.1,"NAN"
"2018-09-05 15:00:00",1299,14.08,"NAN"
"2018-09-05 16:00:00",1300,13.94,"NAN"
"2018-09-05 17:00:00",1301,13.96,"NAN"
"2018-09-05 18:00:00",1302,14.01,"NAN"
"2018-09-05 19:00:00",1303,14.13,"NAN"
"2018-09-05 20:00:00",1304,12.97,"NAN"
"2018-09-05 21:00:00",1305,12.92,"NAN"
"2018-09-05 22:00:00",1306,12.93,"NAN"
"2018-09-05 23:00:00",1307,12.91,"NAN"
"2018-09-06 00:00:00",1308,12.89,"NAN"
"2018-09-06 01:00:00",1309,12.89,"NAN"
"2018-09-06 02:00:00",1310,12.86,"NAN"
"2018-09-06 03:00:00",1311,12.85,"NAN"
"2018-09-06 04:00:00",1312,12.84,"NAN"
"2018-09-06 05:00:00",1313,12.82,"NAN"
"2018-09-06 06:00:00",1314,12.81,"NAN"
"2018-09-06 07:00:00",1315,12.81,"NAN"
"2018-09-06 08:00:00",1316,12.81,"NAN"
"2018-09-06 09:00:00",1317,13.76,"NAN"
"2018-09-06 10:00:00",1318,14.21,"NAN"
"2018-09-06 11:00:00",1319,14.21,"NAN"
"2018-09-06 12:00:00",1320,14.1,"NAN"
"2018-09-06 13:00:00",1321,14.1,"NAN"
"2018-09-06 14:00:00",1322,14.1,"NAN"
"2018-09-06 15:00:00",1323,14.1,"NAN"
"2018-09-06 16:00:00",1324,14.19,"NAN"
"2018-09-06 17:00:00",1325,14.37,"NAN"
"2018-09-06 18:00:00",1326,14.4,"NAN"
"2018-09-06 19:00:00",1327,14.41,"NAN"
"2018-09-06 20:00:00",1328,12.98,"NAN"
"2018-09-06 21:00:00",1329,12.92,"NAN"
"2018-09-06 22:00:00",1330,12.93,"NAN"
"2018-09-06 23:00:00",1331,12.91,"NAN"
"2018-09-07 00:00:00",1332,12.89,"NAN"
"2018-09-07 01:00:00",1333,12.88,"NAN"
"2018-09-07 02:00:00",1334,12.89,"NAN"
"2018-09-07 03:00:00",1335,12.86,"NAN"
"2018-09-07 04:00:00",1336,12.85,"NAN"
"2018-09-07 05:00:00",1337,12.85,"NAN"
"2018-09-07 06:00:00",1338,12.82,"NAN"
"2018-09-07 07:00:00",1339,12.81,"NAN"
"2018-09-07 08:00:00",1340,12.81,"NAN"
"2018-09-07 09:00:00",1341,13.05,"NAN"
"2018-09-07 10:00:00",1342,13.37,"NAN"
"2018-09-07 11:00:00",1343,14.37,"NAN"
"2018-09-07 12:00:00",1344,14.26,"NAN"
"2018-09-07 13:00:00",1345,14.18,"NAN"
"2018-09-07 14:00:00",1346,14.17,"NAN"
"2018-09-07 15:00:00",1347,14.14,"NAN"
"2018-09-07 16:00:00",1348,14.06,"NAN"
"2018-09-07 17:00:00",1349,14.05,"NAN"
"2018-09-07 18:00:00",1350,14.07,"NAN"
"2018-09-07 19:00:00",1351,14.23,"NAN"
"2018-09-07 20:00:00",1352,12.97,"NAN"
"2018-09-07 21:00:00",1353,12.93,"NAN"
"2018-09-07 22:00:00",1354,12.93,"NAN"
"2018-09-07 23:00:00",1355,12.92,"NAN"
"2018-09-08 00:00:00",1356,12.89,"NAN"
"2018-09-08 01:00:00",1357,12.89,"NAN"
"2018-09-08 02:00:00",1358,12.87,"NAN"
"2018-09-08 03:00:00",1359,12.85,"NAN"
"2018-09-08 04:00:00",1360,12.85,"NAN"
"2018-09-08 05:00:00",1361,12.85,"NAN"
"2018-09-08 06:00:00",1362,12.81,"NAN"
"2018-09-08 07:00:00",1363,12.81,"NAN"
"2018-09-08 08:00:00",1364,12.81,"NAN"
"2018-09-08 09:00:00",1365,12.82,"NAN"
"2018-09-08 10:00:00",1366,12.89,"NAN"
"2018-09-08 11:00:00",1367,13.33,"NAN"
"2018-09-08 12:00:00",1368,14.5,"NAN"
"2018-09-08 13:00:00",1369,14.49,"NAN"
"2018-09-08 14:00:00",1370,14.46,"NAN"
"2018-09-08 15:00:00",1371,14.41,"NAN"
"2018-09-08 16:00:00",1372,14.45,"NAN"
"2018-09-08 17:00:00",1373,14.51,"NAN"
"2018-09-08 18:00:00",1374,13.21,"NAN"
"2018-09-08 19:00:00",1375,13.06,"NAN"
"2018-09-08 20:00:00",1376,12.96,"NAN"
"2018-09-08 21:00:00",1377,12.93,"NAN"
"2018-09-08 22:00:00",1378,12.93,"NAN"
"2018-09-08 23:00:00",1379,12.91,"NAN"
"2018-09-09 00:00:00",1380,12.89,"NAN"
"2018-09-09 01:00:00",1381,12.89,"NAN"
"2018-09-09 02:00:00",1382,12.88,"NAN"
"2018-09-09 03:00:00",1383,12.86,"NAN"
"2018-09-09 04:00:00",1384,12.85,"NAN"
"2018-09-09 05:00:00",1385,12.85,"NAN"
"2018-09-09 06:00:00",1386,12.82,"NAN"
"2018-09-09 07:00:00",1387,12.81,"NAN"
"2018-09-09 08:00:00",1388,12.78,"NAN"
"2018-09-09 09:00:00",1389,12.81,"NAN"
"2018-09-09 10:00:00",1390,12.82,"NAN"
"2018-09-09 11:00:00",1391,13.17,"NAN"
"2018-09-09 12:00:00",1392,13.46,"NAN"
"2018-09-09 13:00:00",1393,14.65,"NAN"
"2018-09-09 14:00:00",1394,14.65,"NAN"
"2018-09-09 15:00:00",1395,14.5,"NAN"
"2018-09-09 16:00:00",1396,14.64,"NAN"
"2018-09-09 17:00:00",1397,14.65,"NAN"
"2018-09-09 18:00:00",1398,14.64,"NAN"
"2018-09-09 19:00:00",1399,13.13,"NAN"
"2018-09-09 20:00:00",1400,12.98,"NAN"
"2018-09-09 21:00:00",1401,12.96,"NAN"
"2018-09-09 22:00:00",1402,12.93,"NAN"
"2018-09-09 23:00:00",1403,12.93,"NAN"
"2018-09-10 00:00:00",1404,12.93,"NAN"
"2018-09-10 01:00:00",1405,12.91,"NAN"
"2018-09-10 02:00:00",1406,12.9,"NAN"
"2018-09-10 03:00:00",1407,12.89,"NAN"
"2018-09-10 04:00:00",1408,12.89,"NAN"
"2018-09-10 05:00:00",1409,12.86,"NAN"
"2018-09-10 06:00:00",1410,12.85,"NAN"
"2018-09-10 07:00:00",1411,12.85,"NAN"
"2018-09-10 08:00:00",1412,12.85,"NAN"
"2018-09-10 09:00:00",1413,12.96,"NAN"
"2018-09-10 10:00:00",1414,13.25,"NAN"
"2018-09-10 11:00:00",1415,13.32,"NAN"
"2018-09-10 12:00:00",1416,13.8,"NAN"
"2018-09-10 13:00:00",1417,14.53,"NAN"
"2018-09-10 14:00:00",1418,14.53,"NAN"
"2018-09-10 15:00:00",1419,14.53,"NAN"
"2018-09-10 16:00:00",1420,14.53,"NAN"
"2018-09-10 17:00:00",1421,14.53,"NAN"
"2018-09-10 18:00:00",1422,14.04,"NAN"
"2018-09-10 19:00:00",1423,13.05,"NAN"
"2018-09-10 20:00:00",1424,12.97,"NAN"
"2018-09-10 21:00:00",1425,12.93,"NAN"
"2018-09-10 22:00:00",1426,12.93,"NAN"
"2018-09-10 23:00:00",1427,12.93,"NAN"
"2018-09-11 00:00:00",1428,12.92,"NAN"
"2018-09-11 01:00:00",1429,12.89,"NAN"
"2018-09-11 02:00:00",1430,12.89,"NAN"
"2018-09-11 03:00:00",1431,12.89,"NAN"
"2018-09-11 04:00:00",1432,12.86,"NAN"
"2018-09-11 05:00:00",1433,12.85,"NAN"
"2018-09-11 06:00:00",1434,12.85,"NAN"
"2018-09-11 07:00:00",1435,12.82,"NAN"
"2018-09-11 08:00:00",1436,12.83,"NAN"
"2018-09-11 09:00:00",1437,12.98,"NAN"
"2018-09-11 10:00:00",1438,13.33,"NAN"
"2018-09-11 11:00:00",1439,14.57,"NAN"
"2018-09-11 12:00:00",1440,14.5,"NAN"
"2018-09-11 13:00:00",1441,14.49,"NAN"
"2018-09-11 14:00:00",1442,14.49,"NAN"
"2018-09-11 15:00:00",1443,14.49,"NAN"
"2018-09-11 16:00:00",1444,14.48,"NAN"
"2018-09-11 17:00:00",1445,14.46,"NAN"
"2018-09-11 18:00:00",1446,14.49,"NAN"
"2018-09-11 19:00:00",1447,14.38,"NAN"
"2018-09-11 20:00:00",1448,13,"NAN"
"2018-09-11 21:00:00",1449,12.97,"NAN"
"2018-09-11 22:00:00",1450,12.93,"NAN"
"2018-09-11 23:00:00",1451,12.92,"NAN"
"2018-09-12 00:00:00",1452,12.92,"NAN"
"2018-09-12 01:00:00",1453,12.93,"NAN"
"2018-09-12 02:00:00",1454,12.88,"NAN"
"2018-09-12 03:00:00",1455,12.89,"NAN"
"2018-09-12 04:00:00",1456,12.89,"NAN"
"2018-09-12 05:00:00",1457,12.86,"NAN"
"2018-09-12 06:00:00",1458,12.85,"NAN"
"2018-09-12 07:00:00",1459,12.85,"NAN"
"2018-09-12 08:00:00",1460,12.85,"NAN"
"2018-09-12 09:00:00",1461,13.15,"NAN"
"2018-09-12 10:00:00",1462,13.36,"NAN"
"2018-09-12 11:00:00",1463,14.26,"NAN"
"2018-09-12 12:00:00",1464,14.27,"NAN"
"2018-09-12 13:00:00",1465,14.43,"NAN"
"2018-09-12 14:00:00",1466,14.5,"NAN"
"2018-09-12 15:00:00",1467,14.21,"NAN"
"2018-09-12 16:00:00",1468,14.35,"NAN"
"2018-09-12 17:00:00",1469,14.33,"NAN"
"2018-09-12 18:00:00",1470,14.34,"NAN"
"2018-09-12 19:00:00",1471,14.38,"NAN"
"2018-09-12 20:00:00",1472,13,"NAN"
"2018-09-12 21:00:00",1473,12.96,"NAN"
"2018-09-12 22:00:00",1474,12.93,"NAN"
"2018-09-12 23:00:00",1475,12.93,"NAN"
"2018-09-13 00:00:00",1476,12.93,"NAN"
"2018-09-13 01:00:00",1477,12.9,"NAN"
"2018-09-13 02:00:00",1478,12.89,"NAN"
"2018-09-13 03:00:00",1479,12.89,"NAN"
"2018-09-13 04:00:00",1480,12.88,"NAN"
"2018-09-13 05:00:00",1481,12.86,"NAN"
"2018-09-13 06:00:00",1482,12.85,"NAN"
"2018-09-13 07:00:00",1483,12.85,"NAN"
"2018-09-13 08:00:00",1484,12.85,"NAN"
"2018-09-13 09:00:00",1485,13.88,"NAN"
"2018-09-13 10:00:00",1486,14.44,"NAN"
"2018-09-13 11:00:00",1487,14.41,"NAN"
"2018-09-13 12:00:00",1488,14.33,"NAN"
"2018-09-13 13:00:00",1489,14.3,"NAN"
"2018-09-13 14:00:00",1490,14.29,"NAN"
"2018-09-13 15:00:00",1491,14.29,"NAN"
"2018-09-13 16:00:00",1492,14.26,"NAN"
"2018-09-13 17:00:00",1493,14.24,"NAN"
"2018-09-13 18:00:00",1494,14.15,"NAN"
"2018-09-13 19:00:00",1495,13.88,"NAN"
"2018-09-13 20:00:00",1496,12.98,"NAN"
"2018-09-13 21:00:00",1497,12.94,"NAN"
"2018-09-13 22:00:00",1498,12.93,"NAN"
"2018-09-13 23:00:00",1499,12.93,"NAN"
"2018-09-14 00:00:00",1500,12.92,"NAN"
"2018-09-14 01:00:00",1501,12.92,"NAN"
"2018-09-14 02:00:00",1502,12.89,"NAN"
"2018-09-14 03:00:00",1503,12.89,"NAN"
"2018-09-14 04:00:00",1504,12.87,"NAN"
"2018-09-14 05:00:00",1505,12.85,"NAN"
"2018-09-14 06:00:00",1506,12.85,"NAN"
"2018-09-14 07:00:00",1507,12.85,"NAN"
"2018-09-14 08:00:00",1508,12.85,"NAN"
"2018-09-14 09:00:00",1509,13.28,"NAN"
"2018-09-14 10:00:00",1510,14.41,"NAN"
"2018-09-14 11:00:00",1511,14.33,"NAN"
"2018-09-14 12:00:00",1512,14.26,"NAN"
"2018-09-14 13:00:00",1513,14.26,"NAN"
"2018-09-14 14:00:00",1514,14.25,"NAN"
"2018-09-14 15:00:00",1515,14.37,"NAN"
"2018-09-14 16:00:00",1516,14.37,"NAN"
"2018-09-14 17:00:00",1517,14.36,"NAN"
"2018-09-14 18:00:00",1518,14.38,"NAN"
"2018-09-14 19:00:00",1519,14.41,"NAN"
"2018-09-14 20:00:00",1520,13,"NAN"
"2018-09-14 21:00:00",1521,12.95,"NAN"
"2018-09-14 22:00:00",1522,12.93,"NAN"
"2018-09-14 23:00:00",1523,12.92,"NAN"
"2018-09-15 00:00:00",1524,12.93,"NAN"
"2018-09-15 01:00:00",1525,12.9,"NAN"
"2018-09-15 02:00:00",1526,12.89,"NAN"
"2018-09-15 03:00:00",1527,12.89,"NAN"
"2018-09-15 04:00:00",1528,12.88,"NAN"
"2018-09-15 05:00:00",1529,12.85,"NAN"
"2018-09-15 06:00:00",1530,12.85,"NAN"
"2018-09-15 07:00:00",1531,12.85,"NAN"
"2018-09-15 08:00:00",1532,12.85,"NAN"
"2018-09-15 09:00:00",1533,13.37,"NAN"
"2018-09-15 10:00:00",1534,14.49,"NAN"
"2018-09-15 11:00:00",1535,14.45,"NAN"
"2018-09-15 12:00:00",1536,14.45,"NAN"
"2018-09-15 13:00:00",1537,14.42,"NAN"
"2018-09-15 14:00:00",1538,14.42,"NAN"
"2018-09-15 15:00:00",1539,14.41,"NAN"
"2018-09-15 16:00:00",1540,14.41,"NAN"
"2018-09-15 17:00:00",1541,14.41,"NAN"
"2018-09-15 18:00:00",1542,14.42,"NAN"
"2018-09-15 19:00:00",1543,14.45,"NAN"
"2018-09-15 20:00:00",1544,12.99,"NAN"
"2018-09-15 21:00:00",1545,12.95,"NAN"
"2018-09-15 22:00:00",1546,12.93,"NAN"
"2018-09-15 23:00:00",1547,12.93,"NAN"
"2018-09-16 00:00:00",1548,12.93,"NAN"
"2018-09-16 01:00:00",1549,12.92,"NAN"
"2018-09-16 02:00:00",1550,12.89,"NAN"
"2018-09-16 03:00:00",1551,12.89,"NAN"
"2018-09-16 04:00:00",1552,12.88,"NAN"
"2018-09-16 05:00:00",1553,12.85,"NAN"
"2018-09-16 06:00:00",1554,12.85,"NAN"
