"TOA5","CR6Series","CR6","3767","CR6.Std.04 CR6-WIFI.01","CPU:ew_fullsun_code Rev1.CR6","51073","sun"
"TIMESTAMP","RECORD","PAR_Den_Avg","PAR_Tot_Tot","SlrW_Avg","SlrkJ_Tot","SunHrs_Tot","PotSlrW_Avg"
"TS","RN","umol/s/m^2","mmol/m^2","W/m^2","kJ/m^2","hours","W/m^2"
"","","Avg","Tot","Avg","Tot","Tot","Avg"
"2018-08-29 07:00:00",1123,34.38,123.7595,2.546,9.164512,0,705.2
"2018-08-29 08:00:00",1124,987,3553.245,174.4,627.9957,0.498,459.4
"2018-08-29 09:00:00",1125,3266,11759.17,580.8,2091.044,0.707,193.3
"2018-08-29 10:00:00",1126,5777,20798.67,1025,3690.48,0,-76.79
"2018-08-29 11:00:00",1127,7999,28951.46,1515,5455.544,0,-336.6
"2018-08-29 12:00:00",1128,7999,35297.7,1895,6823.242,0,-560.6
"2018-08-29 13:00:00",1129,7999,39396.48,2110,7597.403,0,-736.7
"2018-08-29 14:00:00",1130,7999,37096.76,1951,7025.31,0,-853
"2018-08-29 15:00:00",1131,7999,33493.89,1687,6074.403,0,-902
"2018-08-29 16:00:00",1132,2427,8738.312,406.5,1463.423,0,-879
"2018-08-29 17:00:00",1133,5591,20126.87,981,3533.305,0,-787.3
"2018-08-29 18:00:00",1134,5186,18668.09,757.8,2727.973,0,-632.2
"2018-08-29 19:00:00",1135,2787,10032.98,478.6,1722.957,0,-424.4
"2018-08-29 20:00:00",1136,486.8,1752.607,85.7,308.3488,0,-177.5
"2018-08-29 21:00:00",1137,3.777,13.59594,0,0,0,94.1
"2018-08-29 22:00:00",1138,0.358,1.287875,0,0,0,361.3
"2018-08-29 23:00:00",1139,0.344,1.237721,0,0,0,616.5
"2018-08-30 00:00:00",1140,0.355,1.279341,0.001,0.002558746,0,840
"2018-08-30 01:00:00",1141,0.345,1.24187,0,0,0,1015
"2018-08-30 02:00:00",1142,0.349,1.25764,0,0,0,1130
"2018-08-30 03:00:00",1143,0.348,1.252608,0,0,0,1178
"2018-08-30 04:00:00",1144,0.337,1.211457,0,0,0,1155
"2018-08-30 05:00:00",1145,0.338,1.217643,0,0,0,1063
"2018-08-30 06:00:00",1146,0.335,1.205163,0,0,0,907
"2018-08-30 07:00:00",1147,8.84,31.84117,1.346,4.84728,0,699.3
"2018-08-30 08:00:00",1148,280.4,1009.466,54.4,195.847,0.087,453.1
"2018-08-30 09:00:00",1149,1343,4834.314,265,954.1049,0.67,186.7
"2018-08-30 10:00:00",1150,4076,14672.57,765.1,2754.311,0,-83.9
"2018-08-30 11:00:00",1151,7689,27679.17,1472,5297.76,0,-343.7
"2018-08-30 12:00:00",1152,7999,30638.27,1617,5822.132,0,-567.7
"2018-08-30 13:00:00",1153,7999,36617.48,1923,6921.129,0,-743.7
"2018-08-30 14:00:00",1154,7999,32493.69,1679,6044.49,0,-860
"2018-08-30 15:00:00",1155,7888,28397.39,1496,5387.335,0,-908
"2018-08-30 16:00:00",1156,7999,31652.92,1653,5952.551,0,-885
"2018-08-30 17:00:00",1157,6141,22109.38,1137,4094.36,0,-792.9
"2018-08-30 18:00:00",1158,1712,6163.381,282.6,1017.234,0,-637.4
"2018-08-30 19:00:00",1159,878,3161.132,150.1,540.2222,0,-429.2
"2018-08-30 20:00:00",1160,444.6,1600.483,83.2,299.6346,0,-181.9
"2018-08-30 21:00:00",1161,2.986,10.74786,0.401,1.443165,0,90.1
"2018-08-30 22:00:00",1162,0.359,1.291856,0,0,0,357.5
"2018-08-30 23:00:00",1163,0.349,1.256629,0,0,0,612.8
"2018-08-31 00:00:00",1164,0.356,1.282309,0,0,0,836
"2018-08-31 01:00:00",1165,0.354,1.275677,0,0,0,1011
"2018-08-31 02:00:00",1166,0.362,1.302568,0,0,0,1126
"2018-08-31 03:00:00",1167,0.362,1.303662,0,0,0,1174
"2018-08-31 04:00:00",1168,0.363,1.308311,0,0,0,1151
"2018-08-31 05:00:00",1169,0.353,1.271834,0.008,0.02849306,0,1058
"2018-08-31 06:00:00",1170,0.316,1.137427,0.006,0.02174072,0,902
"2018-08-31 07:00:00",1171,8.91,32.06726,1.271,4.57564,0,693.2
"2018-08-31 08:00:00",1172,332.7,1197.554,64.09,230.717,0,446.6
"2018-08-31 09:00:00",1173,754.3,2715.582,147.1,529.675,0.65,180.1
"2018-08-31 10:00:00",1174,1359,4893.63,262,943.1406,0,-91.1
"2018-08-31 11:00:00",1175,4451,16024.6,859,3092.445,0,-350.9
"2018-08-31 12:00:00",1176,7493,26974.95,1389,4998.859,0,-574.9
"2018-08-31 13:00:00",1177,7999,35909.59,1921,6916.75,0,-750.8
"2018-08-31 14:00:00",1178,7999,31233.01,1661,5978.712,0,-867
"2018-08-31 15:00:00",1179,7999,35705.33,1903,6852.076,0,-915
"2018-08-31 16:00:00",1180,7999,32247.65,1696,6104.245,0,-891
"2018-08-31 17:00:00",1181,6735,24247.21,1236,4448.436,0,-798.6
"2018-08-31 18:00:00",1182,4985,17946.23,902,3246.73,0,-642.6
"2018-08-31 19:00:00",1183,2809,10110.73,529.4,1905.701,0,-434
"2018-08-31 20:00:00",1184,349,1256.574,48.63,175.0555,0,-186.4
"2018-08-31 21:00:00",1185,2.874,10.34518,0,0,0,86
"2018-08-31 22:00:00",1186,0.391,1.409378,0,0,0,353.6
"2018-08-31 23:00:00",1187,0.384,1.380628,0,0,0,609.1
"2018-09-01 00:00:00",1188,0.386,1.389562,0,0,0,832
"2018-09-01 01:00:00",1189,0.381,1.373222,0,0,0,1007
"2018-09-01 02:00:00",1190,0.38,1.369706,0,0,0,1122
"2018-09-01 03:00:00",1191,0.371,1.334677,0,0,0,1170
"2018-09-01 04:00:00",1192,0.368,1.325004,0,0,0,1146
"2018-09-01 05:00:00",1193,0.367,1.322723,0,0,0,1052
"2018-09-01 06:00:00",1194,0.358,1.290515,0,0,0,896
"2018-09-01 07:00:00",1195,27.76,99.93655,3.619,13.03015,0,687.1
"2018-09-01 08:00:00",1196,954,3435.926,168.2,605.4541,0.452,440.1
"2018-09-01 09:00:00",1197,3488,12558.12,627.3,2258.344,0.632,173.4
"2018-09-01 10:00:00",1198,6204,22332.85,1180,4248.333,0,-98.3
"2018-09-01 11:00:00",1199,6181,22252.81,1139,4101.938,0,-358.1
"2018-09-01 12:00:00",1200,2899,10437.19,505.5,1819.925,0,-582.1
"2018-09-01 13:00:00",1201,7999,31265.78,1613,5806.446,0,-757.8
"2018-09-01 14:00:00",1202,7999,40560.08,2142,7709.464,0,-873
"2018-09-01 15:00:00",1203,7999,36142.69,1891,6807.149,0,-921
"2018-09-01 16:00:00",1204,4878,17559.54,864,3109.596,0,-897
"2018-09-01 17:00:00",1205,2362,8503.839,360.6,1298.015,0,-804
"2018-09-01 18:00:00",1206,4668,16803.91,743.2,2675.689,0,-647.8
"2018-09-01 19:00:00",1207,2251,8102.929,377.9,1360.321,0,-438.7
"2018-09-01 20:00:00",1208,484.3,1743.629,79.16,284.9834,0,-190.8
"2018-09-01 21:00:00",1209,2.031,7.311349,0,0,0,82
"2018-09-01 22:00:00",1210,0.366,1.316005,0,0,0,349.8
"2018-09-01 23:00:00",1211,0.368,1.324668,0,0,0,605.3
"2018-09-02 00:00:00",1212,0.368,1.326508,0,0,0,828
"2018-09-02 01:00:00",1213,0.371,1.335411,0,0,0,1003
"2018-09-02 02:00:00",1214,0.363,1.308054,0,0,0,1118
"2018-09-02 03:00:00",1215,0.364,1.310726,0,0,0,1165
"2018-09-02 04:00:00",1216,0.36,1.296274,0,0,0,1141
"2018-09-02 05:00:00",1217,0.36,1.296196,0,0,0,1047
"2018-09-02 06:00:00",1218,0.356,1.281039,0,0,0,890
"2018-09-02 07:00:00",1219,21.43,77.16241,1.272,4.578799,0,680.8
"2018-09-02 08:00:00",1220,970,3492.27,157.5,567.0984,0.454,433.5
"2018-09-02 09:00:00",1221,3322,11958.38,563.9,2030.145,0.607,166.6
"2018-09-02 10:00:00",1222,5917,21301.76,1026,3694.32,0,-105.6
"2018-09-02 11:00:00",1223,7999,29624.01,1487,5353.442,0,-365.3
"2018-09-02 12:00:00",1224,7999,34892.05,1855,6679.343,0,-589.3
"2018-09-02 13:00:00",1225,7999,38858.23,2062,7424.411,0,-764.9
"2018-09-02 14:00:00",1226,7999,41574.02,2175,7830.436,0,-880
"2018-09-02 15:00:00",1227,7999,32008.36,1670,6011.192,0,-928
"2018-09-02 16:00:00",1228,7999,35190.52,1748,6293.541,0,-904
"2018-09-02 17:00:00",1229,5582,20096.83,943,3395.196,0,-810
"2018-09-02 18:00:00",1230,5148,18532.57,834,3003.183,0,-653
"2018-09-02 19:00:00",1231,2568,9243.668,421.9,1518.821,0,-443.5
"2018-09-02 20:00:00",1232,471,1695.453,71.28,256.6242,0,-195.2
"2018-09-02 21:00:00",1233,2.515,9.052898,0,0,0,77.9
"2018-09-02 22:00:00",1234,0.373,1.34321,0,0,0,345.9
"2018-09-02 23:00:00",1235,0.364,1.311813,0,0,0,601.5
"2018-09-03 00:00:00",1236,0.355,1.279259,0,0,0,825
"2018-09-03 01:00:00",1237,0.354,1.274092,0,0,0,999
"2018-09-03 02:00:00",1238,0.361,1.300424,0,0,0,1114
"2018-09-03 03:00:00",1239,0.354,1.274498,0,0,0,1161
"2018-09-03 04:00:00",1240,0.35,1.258765,0,0,0,1136
"2018-09-03 05:00:00",1241,0.348,1.252302,0,0,0,1042
"2018-09-03 06:00:00",1242,0.343,1.233641,0,0,0,884
"2018-09-03 07:00:00",1243,23.12,83.23663,1.276,4.595251,0,674.5
"2018-09-03 08:00:00",1244,837,3011.91,134.3,483.5871,0.401,426.8
"2018-09-03 09:00:00",1245,3244,11676.65,574.2,2067.196,0.581,159.8
"2018-09-03 10:00:00",1246,5820,20953.02,1015,3653.476,0,-113
"2018-09-03 11:00:00",1247,7999,29036.33,1457,5245.077,0,-372.6
"2018-09-03 12:00:00",1248,7999,35265.98,1839,6619.087,0,-596.5
"2018-09-03 13:00:00",1249,7999,39009.5,2071,7456.757,0,-772
"2018-09-03 14:00:00",1250,7999,40273.54,2154,7755.016,0,-887
"2018-09-03 15:00:00",1251,7999,38563.9,2050,7381.384,0,-934
"2018-09-03 16:00:00",1252,7999,34812.1,1817,6542.813,0,-910
"2018-09-03 17:00:00",1253,7041,25348.27,1251,4502.546,0,-816
"2018-09-03 18:00:00",1254,5050,18180.78,863,3106.155,0,-658.2
"2018-09-03 19:00:00",1255,2513,9047.676,411.1,1479.917,0,-448.3
"2018-09-03 20:00:00",1256,436.3,1570.744,62.5,224.9905,0,-199.6
"2018-09-03 21:00:00",1257,1.632,5.876258,0,0,0,73.81
"2018-09-03 22:00:00",1258,0.384,1.384057,0,0,0,342
"2018-09-03 23:00:00",1259,0.383,1.377465,0,0,0,597.7
"2018-09-04 00:00:00",1260,0.373,1.343096,0,0,0,821
"2018-09-04 01:00:00",1261,0.366,1.316517,0,0,0,995
"2018-09-04 02:00:00",1262,0.363,1.307084,0,0,0,1110
"2018-09-04 03:00:00",1263,0.36,1.297299,0,0,0,1156
"2018-09-04 04:00:00",1264,0.36,1.295301,0,0,0,1131
"2018-09-04 05:00:00",1265,0.353,1.271388,0,0,0,1036
"2018-09-04 06:00:00",1266,0.357,1.286878,0,0,0,878
"2018-09-04 07:00:00",1267,20.71,74.54667,2.118,7.624887,0,668.2
"2018-09-04 08:00:00",1268,912,3281.496,143.9,518.0737,0.41,420.1
"2018-09-04 09:00:00",1269,3277,11798.14,538.4,1938.195,0.556,152.9
"2018-09-04 10:00:00",1270,5767,20762.14,1047,3770.745,0,-120.5
"2018-09-04 11:00:00",1271,7999,28843.05,1511,5440.869,0,-379.9
"2018-09-04 12:00:00",1272,7999,35104.36,1864,6711.006,0,-603.8
"2018-09-04 13:00:00",1273,7999,40279.05,2139,7699.73,0,-779.1
"2018-09-04 14:00:00",1274,7999,38284.56,1998,7192.713,0,-894
"2018-09-04 15:00:00",1275,7999,32629.97,1732,6236.953,0,-941
"2018-09-04 16:00:00",1276,7999,30297.85,1593,5733.368,0,-916
"2018-09-04 17:00:00",1277,7999,28830.63,1447,5209.922,0,-821
"2018-09-04 18:00:00",1278,4730,17026.61,638,2296.821,0,-663.4
"2018-09-04 19:00:00",1279,2518,9064.693,238.6,858.9456,0,-453
"2018-09-04 20:00:00",1280,468,1684.646,76.63,275.8677,0,-204.1
"2018-09-04 21:00:00",1281,1.438,5.17806,0.046,0.1668109,0,69.7
"2018-09-04 22:00:00",1282,0.393,1.415221,0,0,0,338.1
"2018-09-04 23:00:00",1283,0.394,1.41947,0,0,0,593.9
"2018-09-05 00:00:00",1284,0.383,1.377238,0,0,0,817
"2018-09-05 01:00:00",1285,0.373,1.341276,0,0,0,991
"2018-09-05 02:00:00",1286,0.371,1.335143,0,0,0,1105
"2018-09-05 03:00:00",1287,0.371,1.336124,0,0,0,1151
"2018-09-05 04:00:00",1288,0.36,1.297366,0,0,0,1126
"2018-09-05 05:00:00",1289,0.357,1.286416,0,0,0,1031
"2018-09-05 06:00:00",1290,0.351,1.264262,0,0,0,872
"2018-09-05 07:00:00",1291,18.88,67.95872,0.858,3.090367,0,661.7
"2018-09-05 08:00:00",1292,873,3142.495,130.2,468.8652,0.412,413.3
"2018-09-05 09:00:00",1293,3165,11395.15,580.8,2090.978,0.53,146.1
"2018-09-05 10:00:00",1294,5715,20575.38,1033,3719.442,0,-128
"2018-09-05 11:00:00",1295,7999,28796.66,1483,5337.232,0,-387.3
"2018-09-05 12:00:00",1296,7999,34960.54,1843,6633.198,0,-611.1
"2018-09-05 13:00:00",1297,7999,38771.38,2033,7320.074,0,-786.2
"2018-09-05 14:00:00",1298,7999,36061.97,1892,6812.339,0,-901
"2018-09-05 15:00:00",1299,7999,33561.29,1705,6138.351,0,-947
"2018-09-05 16:00:00",1300,7999,34573.6,1731,6230.424,0,-922
"2018-09-05 17:00:00",1301,6883,24778.83,1216,4377.768,0,-827
"2018-09-05 18:00:00",1302,3771,13574.66,656,2361.75,0,-668.6
"2018-09-05 19:00:00",1303,1630,5867.732,279.6,1006.477,0,-457.8
"2018-09-05 20:00:00",1304,268.4,966.2432,40.01,144.0477,0,-208.5
"2018-09-05 21:00:00",1305,0.912,3.284827,0,0,0,65.57
"2018-09-05 22:00:00",1306,0.378,1.359634,0,0,0,334.2
"2018-09-05 23:00:00",1307,0.368,1.323063,0,0,0,590
"2018-09-06 00:00:00",1308,0.363,1.306133,0,0,0,813
"2018-09-06 01:00:00",1309,0.376,1.35277,0,0,0,987
"2018-09-06 02:00:00",1310,0.369,1.328109,0,0,0,1101
"2018-09-06 03:00:00",1311,0.358,1.289878,0,0,0,1146
"2018-09-06 04:00:00",1312,0.353,1.270808,0,0,0,1121
"2018-09-06 05:00:00",1313,0.364,1.310051,0,0,0,1025
"2018-09-06 06:00:00",1314,0.362,1.304732,0,0,0,866
"2018-09-06 07:00:00",1315,14.35,51.67362,0.526,1.894275,0,655.2
"2018-09-06 08:00:00",1316,768.5,2766.489,124.5,448.3643,0.419,406.5
"2018-09-06 09:00:00",1317,3091,11127.06,551.9,1986.99,0.504,139.1
"2018-09-06 10:00:00",1318,5670,20411.92,1035,3726.369,0,-135.6
"2018-09-06 11:00:00",1319,4830,17387.67,860,3094.921,0,-394.7
"2018-09-06 12:00:00",1320,7999,33371.37,1711,6161.134,0,-618.4
"2018-09-06 13:00:00",1321,7999,32692.86,1703,6131.528,0,-793.3
"2018-09-06 14:00:00",1322,7999,41337.3,2184,7861.103,0,-908
"2018-09-06 15:00:00",1323,4385,15787.62,775.1,2790.435,0,-953
"2018-09-06 16:00:00",1324,767,2761.314,112.6,405.2649,0,-928
"2018-09-06 17:00:00",1325,828,2982.406,136.1,490.0917,0,-832
"2018-09-06 18:00:00",1326,760,2736.109,114.8,413.2692,0,-673.7
"2018-09-06 19:00:00",1327,938,3376.574,171.2,616.2946,0,-462.5
"2018-09-06 20:00:00",1328,363.1,1306.982,56.56,203.6273,0,-212.9
"2018-09-06 21:00:00",1329,0.672,2.41953,0,0,0,61.43
"2018-09-06 22:00:00",1330,0.375,1.350443,0,0,0,330.2
"2018-09-06 23:00:00",1331,0.372,1.337958,0,0,0,586
"2018-09-07 00:00:00",1332,0.37,1.331635,0,0,0,809
"2018-09-07 01:00:00",1333,0.354,1.27524,0,0,0,983
"2018-09-07 02:00:00",1334,0.35,1.25856,0,0,0,1096
"2018-09-07 03:00:00",1335,0.34,1.225083,0,0,0,1142
"2018-09-07 04:00:00",1336,0.334,1.200745,0,0,0,1115
"2018-09-07 05:00:00",1337,0.33,1.187825,0,0,0,1019
"2018-09-07 06:00:00",1338,0.322,1.157823,0,0.001586268,0,860
"2018-09-07 07:00:00",1339,4.453,16.03257,0.599,2.156547,0,648.6
"2018-09-07 08:00:00",1340,290.4,1045.584,60.78,218.8036,0.092,399.5
"2018-09-07 09:00:00",1341,1079,3882.802,220.6,794.1783,0.478,132.2
"2018-09-07 10:00:00",1342,1235,4446.773,243.7,877.4039,0,-143.3
"2018-09-07 11:00:00",1343,3143,11316.5,599,2156.298,0,-402.1
"2018-09-07 12:00:00",1344,7999,29673.31,1556,5600.378,0,-625.7
"2018-09-07 13:00:00",1345,7999,34107.81,1819,6548.093,0,-800
"2018-09-07 14:00:00",1346,7999,30397.09,1559,5612.287,0,-914
"2018-09-07 15:00:00",1347,7999,29992.17,1604,5773.807,0,-960
"2018-09-07 16:00:00",1348,7999,30685.74,1610,5796.502,0,-934
"2018-09-07 17:00:00",1349,6839,24619.89,1292,4650.846,0,-838
"2018-09-07 18:00:00",1350,3587,12912.42,637.1,2293.381,0,-678.9
"2018-09-07 19:00:00",1351,608.5,2190.539,105.1,378.2518,0,-467.3
"2018-09-07 20:00:00",1352,132,475.3512,23.41,84.28796,0,-217.3
"2018-09-07 21:00:00",1353,0.41,1.477235,0,0,0,57.28
"2018-09-07 22:00:00",1354,0.36,1.296555,0,0,0,326.3
"2018-09-07 23:00:00",1355,0.355,1.276784,0,0,0,582.1
"2018-09-08 00:00:00",1356,0.336,1.208248,0,0,0,805
"2018-09-08 01:00:00",1357,0.345,1.24229,0,0,0,979
"2018-09-08 02:00:00",1358,0.35,1.260562,0,0,0,1092
"2018-09-08 03:00:00",1359,0.345,1.240708,0,0,0,1137
"2018-09-08 04:00:00",1360,0.348,1.253843,0,0,0,1110
"2018-09-08 05:00:00",1361,0.344,1.24006,0,0,0,1013
"2018-09-08 06:00:00",1362,0.337,1.21498,0,0,0,854
"2018-09-08 07:00:00",1363,4.382,15.77512,0.453,1.629716,0,642
"2018-09-08 08:00:00",1364,91.7,330.2295,17.69,63.67765,0,392.6
"2018-09-08 09:00:00",1365,183.9,661.9885,31.29,112.649,0,125.2
"2018-09-08 10:00:00",1366,1098,3953.803,200.4,721.6038,0,-151
"2018-09-08 11:00:00",1367,1583,5697.102,225.2,810.5979,0,-409.5
"2018-09-08 12:00:00",1368,1823,6562.651,273.7,985.2557,0,-633.1
"2018-09-08 13:00:00",1369,2827,10176.02,512.7,1845.88,0,-808
"2018-09-08 14:00:00",1370,4294,15457.71,775.5,2791.98,0,-921
"2018-09-08 15:00:00",1371,3863,13905.74,658.3,2369.821,0,-966
"2018-09-08 16:00:00",1372,1288,4635.166,213,766.9537,0,-940
"2018-09-08 17:00:00",1373,1096,3947.235,153,550.9691,0,-844
"2018-09-08 18:00:00",1374,473.5,1704.689,71,255.5922,0,-684
"2018-09-08 19:00:00",1375,298.9,1076.089,35.98,129.528,0,-472
"2018-09-08 20:00:00",1376,33.39,120.214,1.673,6.023576,0,-221.8
"2018-09-08 21:00:00",1377,0.41,1.475713,0.01,0.03612507,0,53.11
"2018-09-08 22:00:00",1378,0.381,1.37027,0.067,0.2429546,0,322.3
"2018-09-08 23:00:00",1379,0.371,1.336311,0.576,2.074023,0,578.1
"2018-09-09 00:00:00",1380,0.361,1.301265,0.017,0.06292395,0,801
"2018-09-09 01:00:00",1381,0.351,1.264324,0.099,0.3561984,0,974
"2018-09-09 02:00:00",1382,0.34,1.22382,0.024,0.08695383,0,1087
"2018-09-09 03:00:00",1383,0.355,1.277341,0.225,0.8108358,0,1132
"2018-09-09 04:00:00",1384,0.353,1.271652,0.777,2.795476,0,1105
"2018-09-09 05:00:00",1385,0.342,1.231503,0.711,2.560392,0,1008
"2018-09-09 06:00:00",1386,0.343,1.235809,0.456,1.640088,0,848
"2018-09-09 07:00:00",1387,0.784,2.821976,0.978,3.522364,0,635.3
"2018-09-09 08:00:00",1388,42.57,153.2646,7.893,28.41571,0,385.5
"2018-09-09 09:00:00",1389,124.8,449.1412,20.73,74.61872,0,118.1
"2018-09-09 10:00:00",1390,513,1846.803,89.4,321.6775,0,-158.6
"2018-09-09 11:00:00",1391,886,3188.933,154,554.5029,0,-416.9
"2018-09-09 12:00:00",1392,1394,5019.923,248.8,895.5605,0,-640.4
"2018-09-09 13:00:00",1393,1965,7073.12,354.4,1275.665,0,-815
"2018-09-09 14:00:00",1394,1842,6631.959,325.4,1171.329,0,-928
"2018-09-09 15:00:00",1395,1415,5095.706,243.3,875.7225,0,-973
"2018-09-09 16:00:00",1396,1357,4883.87,243.2,875.3691,0,-946
"2018-09-09 17:00:00",1397,1113,4007.042,196.7,707.9409,0,-849
"2018-09-09 18:00:00",1398,985,3544.387,161.5,581.3627,0,-689.1
"2018-09-09 19:00:00",1399,340.2,1224.592,60.7,218.5196,0,-476.7
"2018-09-09 20:00:00",1400,48.34,174.012,7.254,26.11543,0,-226.2
"2018-09-09 21:00:00",1401,0.337,1.214969,0,0,0,48.94
"2018-09-09 22:00:00",1402,0.307,1.104608,0,0,0,318.3
"2018-09-09 23:00:00",1403,0.302,1.085842,0,0,0,574.1
"2018-09-10 00:00:00",1404,0.3,1.078607,0,0,0,796.5
"2018-09-10 01:00:00",1405,0.303,1.090741,0,0,0,970
"2018-09-10 02:00:00",1406,0.297,1.070737,0.02,0.0706216,0,1083
"2018-09-10 03:00:00",1407,0.304,1.094323,0.31,1.114524,0,1127
"2018-09-10 04:00:00",1408,0.308,1.109933,0.434,1.563801,0,1099
"2018-09-10 05:00:00",1409,0.301,1.084382,0.575,2.068596,0,1002
"2018-09-10 06:00:00",1410,0.284,1.023532,1.326,4.774464,0,841
"2018-09-10 07:00:00",1411,2.144,7.718177,1.78,6.408211,0,628.5
"2018-09-10 08:00:00",1412,200.1,720.3723,35.48,127.738,0,378.5
"2018-09-10 09:00:00",1413,500.7,1802.488,93.3,335.8269,0.104,110.9
"2018-09-10 10:00:00",1414,912,3284.632,148.3,533.9243,0,-166.2
"2018-09-10 11:00:00",1415,873,3143.388,136.7,492.1142,0,-424.4
"2018-09-10 12:00:00",1416,2001,7204.474,356.7,1284.129,0,-647.7
"2018-09-10 13:00:00",1417,2907,10466.56,558.4,2010.227,0,-822
"2018-09-10 14:00:00",1418,1698,6113.026,273.9,986.0215,0,-935
"2018-09-10 15:00:00",1419,1150,4141.121,197,709.1526,0,-979
"2018-09-10 16:00:00",1420,1037,3734.265,186.1,669.8875,0,-952
"2018-09-10 17:00:00",1421,1216,4376.14,225,809.9053,0,-855
"2018-09-10 18:00:00",1422,601,2163.714,107.3,386.3885,0,-694.2
"2018-09-10 19:00:00",1423,167.6,603.4032,29.84,107.4209,0,-481.5
"2018-09-10 20:00:00",1424,58.38,210.178,10.66,38.35941,0,-230.6
"2018-09-10 21:00:00",1425,0.31,1.115776,0.001,0.00180993,0,44.75
"2018-09-10 22:00:00",1426,0.293,1.053869,0,0,0,314.2
"2018-09-10 23:00:00",1427,0.292,1.050397,0,0,0,570
"2018-09-11 00:00:00",1428,0.288,1.036263,0.002,0.008129089,0,792.3
"2018-09-11 01:00:00",1429,0.288,1.036983,0,0.0003265737,0,966
"2018-09-11 02:00:00",1430,0.295,1.063123,0.001,0.003461197,0,1078
"2018-09-11 03:00:00",1431,0.307,1.104386,0,0,0,1121
"2018-09-11 04:00:00",1432,0.29,1.045387,0,0,0,1093
"2018-09-11 05:00:00",1433,0.293,1.05396,0,0,0,996
"2018-09-11 06:00:00",1434,0.297,1.068012,0,0,0,835
"2018-09-11 07:00:00",1435,3.035,10.92579,0.476,1.713193,0,621.7
"2018-09-11 08:00:00",1436,203.8,733.752,39.02,140.4567,0,371.3
"2018-09-11 09:00:00",1437,607.9,2188.291,111.6,401.8038,0.126,103.6
"2018-09-11 10:00:00",1438,1403,5050.397,263.1,947.2243,0,-173.8
"2018-09-11 11:00:00",1439,2144,7717.417,429.6,1546.608,0,-431.9
"2018-09-11 12:00:00",1440,4934,17761.91,965,3472.354,0,-655.1
"2018-09-11 13:00:00",1441,3292,11851.24,553.4,1992.225,0,-829
"2018-09-11 14:00:00",1442,3034,10920.79,555.2,1998.825,0,-942
"2018-09-11 15:00:00",1443,2685,9665.309,509.3,1833.5,0,-986
"2018-09-11 16:00:00",1444,3873,13942.06,747.6,2691.516,0,-958
"2018-09-11 17:00:00",1445,2975,10711.33,567.9,2044.321,0,-860
"2018-09-11 18:00:00",1446,2036,7328.118,376.5,1355.46,0,-699.3
"2018-09-11 19:00:00",1447,853,3071.556,158.6,570.923,0,-486.2
"2018-09-11 20:00:00",1448,126.4,454.9651,19.65,70.73508,0,-235
"2018-09-11 21:00:00",1449,0.357,1.286743,0,0,0,40.55
"2018-09-11 22:00:00",1450,0.308,1.108912,0,0,0,310.2
"2018-09-11 23:00:00",1451,0.287,1.033383,0.038,0.1359212,0,565.9
"2018-09-12 00:00:00",1452,0.293,1.054821,0,0,0,788.1
"2018-09-12 01:00:00",1453,0.303,1.092053,0,0,0,961
"2018-09-12 02:00:00",1454,0.302,1.086236,0,0,0,1073
"2018-09-12 03:00:00",1455,0.305,1.098625,0,0,0,1116
"2018-09-12 04:00:00",1456,0.307,1.105774,0.072,0.2609552,0,1088
"2018-09-12 05:00:00",1457,0.295,1.060493,0,0,0,990
"2018-09-12 06:00:00",1458,0.302,1.085642,0,0,0,828
"2018-09-12 07:00:00",1459,1.098,3.952296,0.466,1.677629,0,614.8
"2018-09-12 08:00:00",1460,305.3,1099.21,59.98,215.9235,0.187,364.2
"2018-09-12 09:00:00",1461,894,3218.789,158.9,571.9308,0.345,96.3
"2018-09-12 10:00:00",1462,1495,5381.443,266,957.4283,0,-181.4
"2018-09-12 11:00:00",1463,1323,4763.482,240.2,864.8915,0,-439.4
"2018-09-12 12:00:00",1464,1932,6954.393,354.3,1275.51,0,-662.4
"2018-09-12 13:00:00",1465,960,3454.536,160.3,577.2068,0,-836
"2018-09-12 14:00:00",1466,2302,8288.102,422.1,1519.402,0,-948
"2018-09-12 15:00:00",1467,6173,22221.69,1208,4349.276,0,-992
"2018-09-12 16:00:00",1468,7999,31516.67,1691,6086.511,0,-964
"2018-09-12 17:00:00",1469,6121,22034.08,1169,4207.955,0,-866
"2018-09-12 18:00:00",1470,2786,10030.88,494.2,1778.961,0,-704.3
"2018-09-12 19:00:00",1471,1315,4734.381,248.5,894.5615,0,-490.8
"2018-09-12 20:00:00",1472,132.3,476.1738,16.42,59.10137,0,-239.4
"2018-09-12 21:00:00",1473,0.355,1.277285,0,0,0,36.34
"2018-09-12 22:00:00",1474,0.303,1.091171,0,0,0,306.1
"2018-09-12 23:00:00",1475,0.303,1.090147,0,0,0,561.8
"2018-09-13 00:00:00",1476,0.297,1.068151,0,0,0,783.8
"2018-09-13 01:00:00",1477,0.294,1.058712,0,0,0,957
"2018-09-13 02:00:00",1478,0.293,1.056562,0,0,0,1068
"2018-09-13 03:00:00",1479,0.298,1.073263,0,0,0,1111
"2018-09-13 04:00:00",1480,0.292,1.049801,0,0,0,1082
"2018-09-13 05:00:00",1481,0.294,1.05716,0,0,0,983
"2018-09-13 06:00:00",1482,0.293,1.054558,0,0,0,822
